timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,pressure,wind_speed,weather
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,30.31,55.0,1003.0,3.27,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:30:13,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:38:25,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:40:18,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
2025-08-27 17:50:26,3,615.32,0.0,17.12,29.8,1.41,43.84,53.4,3.14,29.98,57.0,1003.0,3.36,overcast clouds
